Date,STI_Y,SGDUSD,BARCLAY,CRUDEPETROLEUM,DOW,EAFE,SGDEURO,SGDHKD,SGDIDR,SGDJPY,SGDMYR,GOLD_PRICE,NASDAQ,SP500,WILSHIRE5000
5/17/2016,0.298816469,0.428002793,0.386412511,0.44023904,0.134602868,0.206688896,0.439809863,0.494646681,0.865168743,0.314479534,0.901511418,0.360697611,0.080876153,0.140090049,0.155958314
5/18/2016,0.295454163,0.435824022,0.426154169,0.437848562,0.134360894,0.20739566,0.433986928,0.485622515,0.876748451,0.306414533,0.901347133,0.356696971,0.085090334,0.140359815,0.155831123
5/19/2016,0.26435284,0.513268156,0.431503918,0.437250972,0.127794255,0.192909636,0.436244801,0.421535638,0.879697622,0.318645693,0.905864958,0.325491973,0.080299577,0.135485296,0.14786407
5/20/2016,0.284282904,0.49650838,0.441439376,0.429083643,0.132512269,0.209515396,0.460249554,0.439278067,0.882429727,0.31512051,0.911532775,0.322611628,0.090574673,0.143371923,0.161374651
5/23/2016,0.286897097,0.508798883,0.442203762,0.435657387,0.131935664,0.202802468,0.438978015,0.429947996,0.876477051,0.316349106,0.906275669,0.320531218,0.089893584,0.140623152,0.161806659
5/24/2016,0.272859472,0.491969274,0.479652609,0.446414298,0.147277785,0.23212756,0.458348188,0.441725298,0.890743631,0.297815751,0.902743552,0.285005606,0.10706015,0.158618502,0.176630485
5/25/2016,0.286670141,0.513826816,0.499523352,0.465139436,0.157749059,0.253679716,0.494355318,0.422606302,0.895366432,0.319553614,0.910382783,0.276364183,0.113155286,0.167918008,0.18627034
5/26/2016,0.292259973,0.490782123,0.492645091,0.46354579,0.156077451,0.259333036,0.498276887,0.440042827,0.893765158,0.325802399,0.909027436,0.270923273,0.114394829,0.167635463,0.185580628
5/27/2016,0.316804801,0.456913408,0.498759226,0.460557783,0.159311982,0.257212941,0.500891266,0.472162741,0.896243974,0.326123128,0.909766716,0.260841776,0.120111592,0.173389836,0.191802551
6/1/2016,0.306743103,0.484148045,0.465895915,0.454183202,0.153297344,0.245553736,0.517409388,0.45197308,0.892770027,0.350851912,0.924511253,0.257801249,0.123489764,0.173563251,0.192215
6/2/2016,0.310567725,0.482960894,0.471245836,0.457370452,0.156816873,0.245553736,0.483184789,0.453655552,0.00800223,0.305773557,0.935107606,0.25444075,0.126932771,0.177371643,0.198567313
6/3/2016,0.322453474,0.470670391,0.468188639,0.446414298,0.154549257,0.258979514,0.51788473,0.464209238,0.886989272,0.287133434,0.934039757,0.302928399,0.121736722,0.173434679,0.194375286
6/6/2016,0.340988181,0.352094972,0.463603017,0.467729037,0.162703283,0.270638838,0.478312537,0.572040379,0.894850755,0.255941903,0.929768359,0.310129553,0.126455341,0.180036842,0.202157211
6/7/2016,0.355118269,0.330027933,0.465895915,0.481075689,0.163995408,0.285831309,0.486393345,0.589782808,0.89128643,0.293649591,0.926975522,0.309809578,0.125201371,0.181783694,0.204352677
6/8/2016,0.367130104,0.302932961,0.457488882,0.498406345,0.168802141,0.290071139,0.513012478,0.615631692,0.88652784,0.298670261,0.929645145,0.334453565,0.127523776,0.186273046,0.209666916
6/9/2016,0.351512197,0.26627095,0.444496487,0.485059752,0.167372367,0.264279431,0.511348782,0.642551239,0.890047021,0.296907883,0.9240184,0.351096074,0.124637462,0.183935233,0.205614135
6/10/2016,0.334002992,0.320949721,0.39558367,0.455378461,0.158744656,0.203862555,0.526797386,0.591924136,0.885387998,0.283822212,0.922498768,0.356217011,0.113093969,0.171469569,0.191003853
6/13/2016,0.302447758,0.369413408,0.378005565,0.45159362,0.1491804,0.174537502,0.538680927,0.548638727,0.885587042,0.239651725,0.926770166,0.37381983,0.104786394,0.160545198,0.179565975
6/14/2016,0.288073903,0.334986034,0.356606224,0.443824717,0.145029572,0.142738953,0.533571004,0.578617314,0.88666354,0.244084775,0.934902251,0.375740061,0.103905342,0.158143257,0.176454706
6/15/2016,0.293050115,0.331773743,0.361191846,0.434262885,0.142535166,0.155811966,0.590255496,0.580146834,0.889585678,0.239491601,0.938886151,0.376060229,0.102352351,0.155689887,0.175709024
6/16/2016,0.273977439,0.296927374,0.361956059,0.398406335,0.149224971,0.160051478,0.583600713,0.614408076,0.878204925,0.24584758,0.936011171,0.392542752,0.104152195,0.159857966,0.178535036
6/17/2016,0.283946674,0.270530726,0.400169206,0.433665315,0.145054037,0.179483739,0.607843137,0.636127256,0.895447887,0.213534221,0.945128963,0.386781867,0.09612024,0.155510043,0.174776985
6/20/2016,0.315426256,0.258379888,0.449846409,0.461354536,0.154391502,0.228947816,0.556981581,0.64958703,0.876078963,0.215510507,0.943896829,0.382781227,0.102763098,0.163236112,0.180525815
6/21/2016,0.305826875,0.242946927,0.476595412,0.450995951,0.156181215,0.245553736,0.586215092,0.664576323,0.879371978,0.189125684,0.938721866,0.351576229,0.103943171,0.166864659,0.186438493
6/22/2016,0.303036162,0.24127095,0.483474019,0.4565737,0.152660983,0.244291329,0.63731432,0.661058428,0.884799966,0.224002576,0.929645145,0.347575588,0.102062215,0.164648991,0.183834144
6/23/2016,0.309525411,0.205446927,0.519394354,0.47609561,0.169235474,0.301262833,0.612477718,0.696390333,0.881063719,0.239438244,0.93416297,0.336693767,0.115884831,0.182548069,0.203317925
6/24/2016,0.26038532,0.248603352,0.344378041,0.426892388,0.125299849,0.119531664,0.574331551,0.652951973,0.883985768,0.227527759,0.90446854,0.430788915,0.079479842,0.133796223,0.154067665
6/27/2016,0.255728527,0.341969274,0.202225039,0.400796833,0.106546321,0.08239204,0.702436126,0.572346283,0.87855778,0.079100736,0.933218334,0.434789556,0.05902343,0.110117136,0.126926076
6/28/2016,0.278155103,0.375488827,0.222860168,0.431075634,0.125945631,0.132151589,0.692691622,0.540379321,0.871311451,0.053143356,0.931452275,0.423267789,0.076577342,0.132948433,0.150464483
6/29/2016,0.308583965,0.310405028,0.245788021,0.471513937,0.146459205,0.167848997,0.703862151,0.599112879,0.867656571,0.114565193,0.927961229,0.437029953,0.092320501,0.155221071,0.173919734
6/30/2016,0.349099743,0.268435754,0.245788021,0.440637466,0.163398696,0.197416371,0.703980986,0.63796268,0.866607195,0.136783856,0.912189913,0.428228544,0.103746814,0.173261421,0.192426699
7/1/2016,0.353672478,0.272625698,0.245023808,0.453784875,0.164793741,0.197416371,0.714081996,0.636127256,0.875445698,0.146504521,0.911984557,0.457513117,0.107332163,0.175888049,0.194170599
7/5/2016,0.369055024,0.268715084,0.21598182,0.406175238,0.156965067,0.158473997,0.689245395,0.637044968,0.86540392,0.126475678,0.91173813,0.489038283,0.100184867,0.166639973,0.183684319
7/7/2016,0.366953583,0.294134078,0.20451785,0.377091596,0.160943237,0.146935475,0.700891266,0.612878556,0.862427627,0.061475248,0.92364876,0.494959154,0.109897814,0.172644746,0.191640056
7/8/2016,0.354235664,0.289315642,0.22438868,0.382470101,0.179002054,0.176863343,0.727748069,0.614866932,0.866489518,0.048977196,0.926482668,0.489358257,0.124302284,0.193196167,0.213168124
7/11/2016,0.378696434,0.26452514,0.251137943,0.369521856,0.184774718,0.206070024,0.764705882,0.641633527,0.869095023,0.055867385,0.917652374,0.486797886,0.130046144,0.197858778,0.219221155
7/12/2016,0.400282434,0.300907821,0.272537284,0.410159322,0.193466543,0.233473994,0.724301842,0.606148669,0.860835364,0.112909155,0.907220306,0.453352491,0.136204269,0.207479399,0.230083351
7/13/2016,0.407704722,0.271298883,0.259544802,0.369322692,0.195226589,0.231310631,0.746167558,0.633680024,0.868814524,0.213213919,0.904098899,0.466634695,0.133125206,0.207665672,0.229187845
7/14/2016,0.404569373,0.27527933,0.277887119,0.387848587,0.204893906,0.248979068,0.7181224,0.626950138,0.863350402,0.185386967,0.898841794,0.44887189,0.138229412,0.21493578,0.234903955
7/15/2016,0.420061194,0.248114525,0.276358607,0.393227092,0.205623907,0.238522227,0.734284017,0.652646069,0.865883463,0.241948365,0.899006079,0.441190581,0.137424018,0.213644888,0.235096095
7/18/2016,0.422927559,0.272416201,0.284001254,0.379083687,0.206811706,0.243570301,0.751277481,0.630926889,0.871229996,0.241521297,0.890956136,0.444231107,0.142142637,0.21695232,0.238390524
7/19/2016,0.415177446,0.284217877,0.271008685,0.3673307,0.208680437,0.227344518,0.728461081,0.616090548,0.861251563,0.263419284,0.902866765,0.449191863,0.138645614,0.214955066,0.235947564
7/20/2016,0.437200545,0.319972067,0.279415631,0.373107533,0.211273404,0.245733704,0.739512775,0.585806057,0.863323192,0.247449834,0.914941679,0.428868686,0.148295484,0.220889283,0.243107185
7/21/2016,0.432779113,0.341899441,0.28094423,0.369322692,0.205672836,0.237440546,0.717290553,0.566228204,0.858790857,0.278641419,0.917734516,0.447591606,0.145407323,0.2158477,0.237363398
7/25/2016,0.423843787,0.354259777,0.274830009,0.337051799,0.203932897,0.238882761,0.742364825,0.556745182,0.861595318,0.239544958,0.928043371,0.429668814,0.149682733,0.217973524,0.240612561
7/26/2016,0.426861456,0.377444134,0.270244559,0.332868473,0.202542773,0.247536733,0.708734403,0.531355154,0.85772337,0.19964745,0.919254148,0.431909016,0.15192042,0.218423056,0.241975379
7/27/2016,0.433628095,0.348184358,0.273301583,0.312948156,0.202429026,0.255108704,0.734402852,0.560263077,0.863504125,0.18394489,0.916338098,0.441350568,0.1572823,0.216753347,0.23985175
7/28/2016,0.414404115,0.285405028,0.264130425,0.297410329,0.201290157,0.252945301,0.728936423,0.619149587,0.860057388,0.21545715,0.924305898,0.450472146,0.160015451,0.218988302,0.241931956
7/29/2016,0.372434141,0.311662011,0.294700838,0.306573655,0.199554575,0.277464561,0.700297089,0.598806975,0.861396274,0.195855376,0.921184492,0.477196348,0.161303643,0.221261828,0.245112479
8/1/2016,0.392465074,0.238128492,0.275594395,0.275896427,0.19755832,0.263762357,0.69922757,0.666564699,0.863730291,0.132244038,0.926852308,0.481037001,0.165280033,0.219489261,0.242204052
8/2/2016,0.362330414,0.239594972,0.264130425,0.264940193,0.191026128,0.253305835,0.696613191,0.664270419,0.865774886,0.132190254,0.930384426,0.501840333,0.156907534,0.210620001,0.232003646
8/3/2016,0.337878049,0.227164804,0.280179931,0.291235091,0.19399422,0.246094358,0.671895425,0.678342001,0.86695095,0.086631474,0.929029078,0.488558129,0.160873102,0.214961495,0.237709054
8/4/2016,0.341559773,0.234497207,0.273301583,0.313147399,0.193781912,0.257993414,0.712537136,0.67054145,0.873916868,0.093628483,0.934121899,0.492878938,0.162045961,0.215256896,0.238294208
8/5/2016,0.338373989,0.234986034,0.283236955,0.310557738,0.207566032,0.267368414,0.724183007,0.664117467,1.48E-05,0.088180371,0.925004107,0.457033157,0.171931864,0.22721533,0.250568548
8/8/2016,0.374190945,0.276675978,0.303107784,0.334860544,0.206540908,0.271695459,0.721212121,0.624502906,0.870841008,0.107141169,0.925086249,0.452232388,0.170494117,0.225943567,0.250150317
8/10/2016,0.378217306,0.252932961,0.316334369,0.308764909,0.204120037,0.295493253,0.722638146,0.649434078,0.866480507,0.109597934,0.927673731,0.469675222,0.168951859,0.222475577,0.24629595
8/11/2016,0.373383992,0.223952514,0.3194107,0.344223133,0.212604475,0.310637673,0.697563874,0.676506577,0.869511133,0.090476958,0.924798751,0.466794682,0.173243456,0.229090597,0.252832654
8/12/2016,0.371349797,0.247835196,0.316334369,0.36414345,0.209937411,0.305229066,0.71087344,0.652187213,0.881018486,0.107141169,0.914448825,0.456073043,0.174052458,0.22797312,0.25213101
8/15/2016,0.371190088,0.261173184,0.31710343,0.389043846,0.214226451,0.313522384,0.677124183,0.640562863,0.866335796,0.07845976,0.923689831,0.463274197,0.179300764,0.23189064,0.257760275
8/16/2016,0.364120841,0.243435754,0.31710343,0.405776912,0.208177225,0.310277299,0.68342246,0.658764148,0.867475638,0.086631474,0.917077378,0.479596732,0.173011031,0.224183857,0.249097236
8/17/2016,0.351133937,0.217388268,0.314027359,0.409960158,0.209755192,0.309555992,0.638740345,0.680330376,0.869791544,0.055034079,0.918022014,0.467114655,0.173290346,0.226797785,0.250055231
8/18/2016,0.345779466,0.228561453,0.3194107,0.438446211,0.211465606,0.320373167,0.610932858,0.670694402,0.883379625,0.039844151,0.920445211,0.480716833,0.175360444,0.22988053,0.254678036
8/19/2016,0.351697124,0.220530726,0.314027359,0.444422286,0.208216874,0.304508038,0.585620915,0.676506577,0.869185489,0.050296643,0.917077378,0.463434182,0.175041541,0.227857562,0.25250385
8/22/2016,0.349318293,0.286662011,0.31710343,0.415139401,0.206550328,0.306671401,0.565656566,0.615325788,0.869882011,0.039732096,0.918022014,0.459113373,0.176162232,0.227067472,0.252688487
8/24/2016,0.373173848,0.30027933,0.339406027,0.409561732,0.203099272,0.310637673,0.548306595,0.599877638,0.872749815,0.022790366,0.924100542,0.437830081,0.171313852,0.222443434,0.247901957
8/26/2016,0.363154179,0.308519553,0.330946442,0.426892388,0.196902555,0.289363777,0.552346999,0.595136127,0.871456162,0.031725794,0.917734516,0.4331893,0.171535456,0.218333212,0.244496573
8/29/2016,0.339433115,0.366201117,0.334022599,0.413744999,0.204647713,0.295854066,0.571004159,0.545426736,0.870886241,0.061421837,0.915927386,0.435429697,0.173951553,0.225616022,0.251983645
8/30/2016,0.338558916,0.353631285,0.350941682,0.401195159,0.201142666,0.292969515,0.582531194,0.555980422,0.867692793,0.062062814,0.917364876,0.41750671,0.172268801,0.222880264,0.249631957
8/31/2016,0.332002421,0.385055866,0.365553668,0.368326696,0.197297083,0.28864243,0.585145573,0.527684307,0.867855615,0.091011168,0.921513061,0.409825596,0.170508545,0.219559819,0.245950171
9/1/2016,0.328539247,0.375,0.367091877,0.337649389,0.198623092,0.303065543,0.589185977,0.533802386,0.865250198,0.109437756,0.931287991,0.418306838,0.173029066,0.219502118,0.246091878
9/2/2016,0.317990014,0.358798883,0.380934715,0.363147374,0.203853738,0.327584963,0.575876411,0.549556439,0.864634955,0.117075315,0.93124692,0.434149415,0.177117093,0.225359191,0.253852891
9/6/2016,0.395852597,0.341620112,0.367091877,0.370916357,0.207176566,0.342008196,0.620677362,0.565157541,0.863142259,0.133899703,0.929234434,0.477836489,0.181803338,0.229533699,0.256200889
9/7/2016,0.393414925,0.25698324,0.362477424,0.38426293,0.206314259,0.343089718,0.617587641,0.644233711,0.86122444,0.090744277,0.933177263,0.469675222,0.183248298,0.229328141,0.259618819
9/8/2016,0.394112604,0.271717877,0.374782314,0.426493981,0.202986229,0.336959803,0.619132501,0.629856225,0.864933566,0.097900983,0.930712995,0.457673299,0.178843127,0.226206982,0.252896864
9/9/2016,0.376334415,0.294622905,0.368629826,0.39183267,0.174589849,0.295132879,0.577896613,0.608442949,0.862147128,0.106232874,0.936175456,0.446951466,0.154777966,0.191854004,0.220524806
9/13/2016,0.330144747,0.331703911,0.357863231,0.37231078,0.173243733,0.269531937,0.568746286,0.578464362,0.857886192,0.069433481,0.936462954,0.429188659,0.160064101,0.191346615,0.217790191
9/14/2016,0.322554343,0.410963687,0.353248778,0.346015962,0.170941529,0.266647226,0.517409388,0.505965127,0.858374747,0.064028151,0.937571874,0.4331893,0.163400837,0.190543825,0.216996044
9/15/2016,0.319334936,0.382681564,0.356325109,0.352589626,0.183734551,0.284676197,0.51942959,0.529672683,0.860129743,0.076750738,0.940734352,0.420387249,0.177079264,0.204345383,0.230829155
9/16/2016,0.337768774,0.370810056,0.324793954,0.335059728,0.177350694,0.257633039,0.528579917,0.541602937,0.860355909,0.061154946,0.943855758,0.408065354,0.176156777,0.199143241,0.225752201
9/19/2016,0.358522603,0.414315642,0.324793954,0.340438213,0.177089316,0.268450255,0.557694593,0.501070664,0.860898708,0.054798967,0.938311155,0.420387249,0.174437957,0.199117684,0.223996369
9/20/2016,0.360666073,0.374650838,0.327870198,0.343227057,0.17779415,0.2810703,0.577896613,0.538543897,0.858021892,0.054585433,0.94356826,0.420707222,0.175576682,0.199528643,0.226562216
9/21/2016,0.357345796,0.36801676,0.350941682,0.381075679,0.189581311,0.31784927,0.595365419,0.539614561,0.861649562,0.044544093,0.944512896,0.441830722,0.185275201,0.214531249,0.2424251
9/22/2016,0.353411899,0.317458101,0.359401353,0.40059759,0.196690951,0.339483979,0.617587641,0.586876721,0.859912677,0.020440369,0.940816494,0.463434182,0.193263873,0.223560911,0.253415225
9/23/2016,0.362565775,0.333798883,0.344020306,0.363944207,0.187259704,0.321455168,0.584076055,0.570204956,0.860636408,0.029856648,0.940939708,0.458313245,0.187179558,0.215539441,0.245691238
9/26/2016,0.356673335,0.355935754,0.332484477,0.392828666,0.175265156,0.301623327,0.548306595,0.552921383,0.854701755,0.024782568,0.941309348,0.462313886,0.178484637,0.20360045,0.233750744
9/27/2016,0.365322865,0.364315642,0.330946442,0.367729027,0.18487342,0.311719515,0.534997029,0.543744264,0.851598773,0,0.94500575,0.440230466,0.187172344,0.212482411,0.241591836
9/28/2016,0.363456786,0.358589385,0.335560721,0.415139401,0.192859708,0.326863775,0.564587047,0.549556439,0.849852788,0.007477381,0.945252177,0.4298288,0.189485687,0.219829663,0.249364904
9/29/2016,0.386740749,0.350558659,0.310182054,0.430677308,0.178765142,0.300180992,0.560071301,0.553533191,0.846858295,0.027826952,0.937612946,0.433509273,0.180585349,0.206830739,0.234910228
9/30/2016,0.37308979,0.394692737,0.333253538,0.438844638,0.190621619,0.316767588,0.532026144,0.515295197,0.845564642,0.021097261,0.940323641,0.420067277,0.188305615,0.217838681,0.246923173
10/3/2016,0.37424138,0.39301676,0.327101224,0.450199198,0.186712624,0.310998327,0.521925134,0.518813093,0.845763686,0.03455659,0.938886151,0.413186096,0.186300353,0.213298058,0.242313654
10/4/2016,0.385841333,0.396648045,0.328639259,0.44780872,0.180564837,0.310637673,0.537136067,0.51391863,0.848106803,0.044170434,0.932479054,0.344855231,0.184280664,0.206419779,0.235318372
10/5/2016,0.38344569,0.438547486,0.341713123,0.470517941,0.188669231,0.319291645,0.498276887,0.47522178,0.83896969,0.06633574,0.938762937,0.343094792,0.189029898,0.212353995,0.241727269
10/6/2016,0.386328867,0.423184358,0.341713123,0.482669275,0.187767274,0.307753242,0.516458705,0.490822882,0.845655109,0.096138605,0.938804009,0.318451002,0.187377761,0.213021942,0.24244146
10/7/2016,0.377939916,0.453980447,0.324793954,0.470119515,0.185750912,0.296935907,0.537136067,0.465279902,0.844632855,0.096138605,0.93921472,0.317010731,0.184774282,0.208507033,0.235634506
10/11/2016,0.361876503,0.465782123,0.311720176,0.489641425,0.17770051,0.273137516,0.529055258,0.451514225,0.841394173,0.086791651,0.929645145,0.323571744,0.176556792,0.197582661,0.225575314
10/12/2016,0.326219256,0.482821229,0.29710819,0.477490012,0.178819133,0.268450255,0.56969697,0.440042827,0.841746939,0.06772446,0.94139149,0.320531218,0.175156874,0.199156099,0.226820412
10/13/2016,0.319301313,0.529888268,0.292493824,0.482669275,0.175560981,0.260517312,0.568270945,0.397828082,0.836852739,0.083960801,0.942089699,0.326772256,0.170528339,0.194898176,0.221171588
10/14/2016,0.327505338,0.513268156,0.30172247,0.480876426,0.178400282,0.26412305,0.549851456,0.410676048,0.839919588,0.068685738,0.944348612,0.323731731,0.170677893,0.195174292,0.221236537
10/17/2016,0.329043592,0.581494413,0.297877165,0.472709116,0.174658321,0.257993414,0.556506239,0.353777914,0.837060794,0.054371898,0.938598653,0.325812141,0.168094208,0.191012642,0.2168953
10/18/2016,0.340441807,0.553072626,0.323255832,0.479681267,0.180096213,0.278546402,0.548781937,0.378862037,0.83574903,0.057282597,0.944184327,0.336053821,0.176025257,0.199425943,0.225905224
10/19/2016,0.352201469,0.543156425,0.334791747,0.505776822,0.183024655,0.284315703,0.580986334,0.38681554,0.838707302,0.063184215,0.939912929,0.347415601,0.176488348,0.202437973,0.229762789
10/20/2016,0.350520317,0.541410615,0.350172794,0.482470091,0.18012574,0.287560748,0.583600713,0.388498012,0.83533292,0.043887253,0.931945129,0.343734935,0.17566316,0.20054342,0.227194482
10/21/2016,0.340803255,0.576815642,0.350941682,0.490836585,0.178927958,0.282873328,0.585858586,0.35347201,0.834753899,0.056454578,0.93017907,0.344215088,0.178468362,0.200427705,0.227247376
10/24/2016,0.362338819,0.598393855,0.350941682,0.48426292,0.184493938,0.282512675,0.603683898,0.33878862,0.832890325,0.040816431,0.929193363,0.33797405,0.187914662,0.20695931,0.23523079
10/25/2016,0.360128104,0.597765363,0.34940356,0.473107523,0.180623889,0.2810703,0.60724896,0.335423677,0.831478995,0.055920796,0.925045178,0.353816626,0.183152759,0.201712169,0.228319892
10/26/2016,0.33871022,0.55726257,0.345558341,0.457569695,0.182787883,0.271695459,0.629590018,0.369684919,0.832139471,0.06692336,0.925004107,0.342454846,0.177183777,0.199316657,0.224239435
10/27/2016,0.339021233,0.577793296,0.377858471,0.468326686,0.180653416,0.269171124,0.599524658,0.354695626,0.832193716,0.075468786,0.925373747,0.347415601,0.17100401,0.195212864,0.218331185
10/28/2016,0.328362725,0.603701117,0.376320436,0.448007963,0.180042222,0.268450255,0.587759952,0.330070358,0.832989803,0.089675858,0.932930836,0.35957751,0.166343013,0.190954785,0.214360943
10/31/2016,0.326353748,0.577304469,0.374013339,0.411354581,0.178691045,0.269531937,0.546761735,0.351789538,0.828927912,0.075789087,0.937243305,0.353176485,0.166170058,0.190787798,0.215169605
11/1/2016,0.326202444,0.580307263,0.364784694,0.407569661,0.171109266,0.260517312,0.551871658,0.347353931,0.832103249,0.082358601,0.934902251,0.377020342,0.159763232,0.181520436,0.205155065
11/2/2016,0.32069667,0.561452514,0.350172794,0.381075679,0.165533163,0.246454892,0.507308378,0.364025696,0.832772737,0.062917324,0.931821916,0.409665611,0.151113266,0.172670461,0.192913446
11/3/2016,0.316443354,0.532053073,0.368629826,0.367529864,0.163447625,0.244291329,0.504812834,0.393086571,0.83909629,0.048763662,0.937243305,0.402144289,0.142616549,0.16671053,0.186358414
11/4/2016,0.3052805,0.531913408,0.354017926,0.355776877,0.160396017,0.224459648,0.503267974,0.394616091,0.838209736,0.035224058,0.935846887,0.404064714,0.140447305,0.164475576,0.185051566
11/7/2016,0.315493502,0.543505587,0.370937095,0.372111517,0.187126554,0.252584806,0.495424837,0.3837565,0.838987712,0.075415375,0.943978972,0.364058306,0.162031534,0.194236659,0.21438862
11/8/2016,0.331708219,0.566340782,0.372475217,0.373904365,0.192391788,0.258353749,0.50778372,0.360048945,0.83869829,0.073652998,0.941062921,0.356217011,0.166953811,0.199400228,0.219016468
11/9/2016,0.306188323,0.553631285,0.403237311,0.379681257,0.210889,0.260156778,0.544266191,0.373814622,0.840625208,0.103669396,0.93453261,0.354936729,0.177327877,0.214621093,0.238638019
11/10/2016,0.343350201,0.633868715,0.442458904,0.367529864,0.226596122,0.254387835,0.547355912,0.303915571,0.845872263,0.102120499,0.944800394,0.343574947,0.169712123,0.217331293,0.241974763
11/14/2016,0.303994419,0.738477654,0.476297155,0.340836639,0.2309736,0.230589443,0.532620321,0.216121138,0.839512488,0.096832938,0.976343026,0.272683515,0.171441765,0.215224753,0.248173315
11/15/2016,0.312635543,0.738058659,0.480142374,0.390438248,0.234887656,0.239603909,0.588235294,0.21550933,0.843040681,0.147465745,0.95116642,0.277164311,0.181751082,0.225622451,0.258422187
11/16/2016,0.309643091,0.742108939,0.463223205,0.385657352,0.230934091,0.21796908,0.602614379,0.212450291,0.843420569,0.176467509,0.953548546,0.276204196,0.185167082,0.223406781,0.256161772
11/17/2016,0.326025923,0.7375,0.476297155,0.382669265,0.233502593,0.233473994,0.622341058,0.216427042,0.840516631,0.170004709,0.964843108,0.265162389,0.19226397,0.229944815,0.26352485
11/18/2016,0.347183229,0.804259777,0.466299535,0.38804777,0.230918906,0.211118416,0.628995841,0.16044662,0.844479044,0.19756477,0.964309184,0.252360339,0.190018981,0.226592227,0.261362104
11/21/2016,0.328707362,0.832681564,0.473989886,0.4239044,0.237308527,0.228425921,0.635294118,0.137044968,0.840082409,0.212466176,0.967184163,0.254120582,0.198550008,0.237047781,0.27293357
11/22/2016,0.333355749,0.79650838,0.474758947,0.434661311,0.242144646,0.233473994,0.622816399,0.166564699,0.838879223,0.215670684,0.97178413,0.25636098,0.201701208,0.240104811,0.276575132
11/23/2016,0.348057428,0.804329609,0.478604252,0.433266889,0.246414283,0.226262677,0.623885918,0.159375956,0.839602955,0.226245806,0.97178413,0.221315328,0.200679663,0.241248003,0.278591743
11/25/2016,0.364566347,0.86103352,0.484756567,0.395418327,0.25137863,0.232392313,0.628520499,0.110125421,0.842244505,0.2861188,0.970839494,0.203872495,0.203965903,0.246790546,0.284179431
11/28/2016,0.377443976,0.819622905,0.463223205,0.41573707,0.247473994,0.221575257,0.625430778,0.146069134,0.841222252,0.28109813,0.976753737,0.223715713,0.198541035,0.239321307,0.27542881
11/29/2016,0.381218163,0.802094972,0.480911348,0.378884444,0.249180049,0.234555835,0.634224599,0.162434995,0.844180523,0.252630628,0.984187613,0.219395098,0.200542689,0.241209431,0.276544256
11/30/2016,0.403098364,0.814804469,0.491678116,0.462748958,0.249322619,0.232392313,0.602614379,0.150504742,0.843158269,0.276131297,0.982750123,0.192030755,0.190410022,0.237452469,0.273022383
12/1/2016,0.422776255,0.880865922,0.503982919,0.495019911,0.254242958,0.224459648,0.590730838,0.095900887,0.854846555,0.331410689,0.976096599,0.185789715,0.177335091,0.232488029,0.268203132
12/2/2016,0.415034548,0.818086592,0.487832811,0.507370487,0.252694516,0.229507762,0.590730838,0.147598654,0.842108805,0.328900568,0.982421554,0.19891174,0.178153066,0.233046689,0.269095563
12/5/2016,0.434939394,0.810125698,0.508597285,0.509561742,0.25599302,0.249699937,0.657159834,0.154787397,0.849843688,0.316829531,0.977534089,0.197151497,0.187745313,0.241241574,0.279598203
12/6/2016,0.440041693,0.774371508,0.556278462,0.49243025,0.2585514,0.263762357,0.556268568,0.182624656,0.837078905,0.344763251,0.983982257,0.186909818,0.192089167,0.24607117,0.285908816
12/7/2016,0.449052671,0.783310056,0.58011892,0.469322682,0.279992239,0.294772544,0.57540107,0.177118385,0.839195856,0.349516603,0.974289469,0.198751753,0.203036202,0.264773039,0.304212323
12/8/2016,0.448228906,0.758240223,0.587040469,0.490637421,0.284685226,0.292969515,0.564587047,0.199296421,0.833749757,0.34748728,0.977369805,0.190430499,0.207288211,0.267881341,0.30845786
12/9/2016,0.445934132,0.80027933,0.567814204,0.50378483,0.294910307,0.301983861,0.63315508,0.16044662,0.84301347,0.340704232,0.973139478,0.173787793,0.212178027,0.276448771,0.316333517
12/12/2016,0.442622262,0.864385475,0.547049816,0.530278891,0.29775959,0.292608702,0.637908497,0.113643316,0.829678766,0.36543307,0.96562346,0.180348806,0.206419828,0.274798191,0.312591211
12/13/2016,0.445177614,0.809986034,0.558585731,0.533266899,0.306022441,0.315325094,0.613428402,0.15738758,0.829362133,0.372253558,0.969648431,0.169466984,0.21566071,0.284277541,0.320517302
12/14/2016,0.44419414,0.812918994,0.52244021,0.494621505,0.29747881,0.28395501,0.618181818,0.151881309,0.828945934,0.380281118,0.973673402,0.17682832,0.210767288,0.272434822,0.30785696
12/15/2016,0.424617117,0.909217877,0.538590318,0.49183268,0.301777269,0.27926743,0.628045157,0.074946467,0.832374649,0.413021546,0.965910958,0.123219734,0.214403133,0.278054351,0.313666311
12/16/2016,0.430576803,0.941131285,0.533206891,0.511752997,0.301141612,0.280709805,0.674509804,0.050780055,0.824775466,0.435972036,0.967143092,0.135221657,0.210855613,0.275511138,0.311378833
12/19/2016,0.409747323,0.950418994,0.51244259,0.516135407,0.303995956,0.277464561,0.643137255,0.046038544,0.824087956,0.41418573,0.969319862,0.143542911,0.214509405,0.278375467,0.311393964
12/20/2016,0.408259503,0.976256983,0.530130733,0.518326662,0.310587059,0.284676197,0.656684492,0.028602019,0.8343559,0.376221726,0.966568096,0.129140604,0.219283887,0.283661023,0.321219561
